"ReachID";"X";"Y";"MonitoringProgram";"Watershed";"currentms";"tempmaxC";"orgmicropollTU";"saprowqclass";"shade";"Lit_Inp";"C_P";"C_N";"Occurrence.Chironomidae";"Occurrence.Simuliidae";"Occurrence.Limoniidae";"Occurrence.Baetisrhodani";"Occurrence.Baetisalpinus";"Occurrence.Empididae";"Occurrence.Ceratopogonidae";"Occurrence.Elmidae";"Occurrence.Nemouramortoni";"Occurrence.Baetismuticus";"Occurrence.Drususdiscolor";"Occurrence.Protonemuralateralis";"Occurrence.Athericidae";"Occurrence.Gammaridae";"Occurrence.Rhyacophilatristis";"Occurrence.Planariidae";"Occurrence.Leuctrabraueri";"Occurrence.Nemouraminima";"Occurrence.Hydraenidae";"Occurrence.Ecdyonurushelveticus";"Occurrence.Sericostoma";"Occurrence.Habroleptoidesconfusa";"Occurrence.Scirtidae";"Occurrence.Brachypterarisi";"Occurrence.Sphaeriidae";"Occurrence.Blephariceridae";"Occurrence.Odontocerumalbicorne";"Occurrence.Leuctranigra";"Occurrence.Tipulidae";"Occurrence.Drususannulatus";"Occurrence.Dixidae";"Occurrence.Drususbiguttatus";"Occurrence.Metanoeaflavipennis";"Occurrence.Ecdyonurusvenosus";"Occurrence.Habrophlebialauta";"Occurrence.Stratiomyidae";"Occurrence.Potamophylaxcingulatus";"Occurrence.Leuctramajor";"Occurrence.Protonemuraintricata";"Occurrence.Philopotamusludificatus";"Occurrence.Centroptilumluteolum";"Occurrence.Epeorusalpicola";"Occurrence.Hydropsychesiltalai";"Occurrence.Epeorusassimilis";"Occurrence.Baetislutheri";"Occurrence.Rhithrogenapicteti";"Occurrence.Ephemeradanica";"Occurrence.Dugesiidae";"Occurrence.Paraleptophlebiasubmarginata";"Occurrence.Dytiscidae";"Occurrence.Lymnaeidae";"Occurrence.Habroleptoidesauberti";"Occurrence.Isoperlagrammatica";"Occurrence.Isoperlarivulorum";"Occurrence.Capnioneuranemuroides";"Occurrence.Chloroperlasusemicheli";"Occurrence.Melampophylaxmucoreus";"Occurrence.Rhyacophilapubescens";"Occurrence.Ecclisopteryxmadida";"Occurrence.Erpobdellidae";"Occurrence.Leuctrahippopus";"Occurrence.Nemouraflexuosa";"Occurrence.Cordulegastridae";"Occurrence.Allogamusauricollis";"Occurrence.Electrogenaujhelyii";"Occurrence.Sialidae";"Occurrence.Chaetopteryxvillosa";"Occurrence.Serratellaignita";"Occurrence.Rhithrogenahybrida";"Occurrence.Nemouramarginata";"Occurrence.Ephemerellamucronata";"Occurrence.Ptychopteridae";"Occurrence.Rhithrogenasemicolorata";"Occurrence.Hydropsychetenuis";"Occurrence.Glossiphoniidae";"Occurrence.Hydropsycheinstabilis";"Occurrence.Melampophylaxmelampus";"Occurrence.Electrogenalateralis";"Occurrence.Tinodesunicolor";"Occurrence.Micropternasequax";"Occurrence.Psychomyiapusilla";"Occurrence.Glyphotaeliuspellucidus";"Occurrence.Potamopyrgusantipodarum";"Occurrence.Metanoearhaetica";"Occurrence.Rhithrogenaputhzi";"Occurrence.Protonemuranimborum";"Occurrence.Ecdyonuruspicteti";"Occurrence.Thaumaleidae";"Occurrence.Amphinemurasulcicollis";"Occurrence.Leuctrainermis";"Occurrence.Torleyamajor";"Occurrence.Cryptothrixnebulicola";"Occurrence.Rhithrogenaloyolaea";"Occurrence.Protonemurabrevistyla";"Occurrence.Rhyacophilaintermedia";"Occurrence.Rhithrogenaalpestris";"Occurrence.Rhyacophilahirticornis";"Occurrence.Drususmelanchaetes";"Occurrence.Ecdyonurusalpinus";"Occurrence.Siphonoperlamontana";"Occurrence.Rhithrogenanivata";"Occurrence.Dictyogenusalpinus";"Occurrence.Rhyacophilaglareosa";"Occurrence.Consorophylaxconsors";"Occurrence.Siphonoperlatorrentium";"Occurrence.Hydroptila";"Occurrence.Ecdyonurustorrentis";"Occurrence.Tabanidae";"Occurrence.Calopterygidae";"Occurrence.Rhithrogenadegrangei";"Occurrence.Leuctraschmidi";"Occurrence.Hydrophilidae";"Occurrence.Drususmuelleri";"Occurrence.Drususnigrescens";"Occurrence.Leuctrarauscheri";"Occurrence.Perlagrandis";"Occurrence.Silopallipes";"Occurrence.Perlamarginata";"Occurrence.Rhithrogenagratianopolitana";"Occurrence.Nemurellapictetii";"Occurrence.Rhyacophilapraemorsa";"Occurrence.Rhyacophilatorrentium";"Occurrence.Leuctrarosinae";"Occurrence.Rhithrogenagrischuna";"Occurrence.Rhyacophilarectispina";"Occurrence.Drususalpinus";"Occurrence.Isoperlacarbonaria";"Occurrence.Catagapetusnigrans";"Occurrence.Leuctraarmata"
"SynthPoint5968Aa33";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;16.7571017562953;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.884492305579915;0.0246105473289431;0.0246105473289431;0.999446354243137;0.0246105473289431;0.0246105473289431;0.945124091155499;0.983729505136745;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999143573223324;0.741368855898281;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.994687170832691;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705636544059;0.664583855479659;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757302590404;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908867013614167;0.0405022333976907;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.856787883486234;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.864026224425971;0.0246105473289431;0.0937021807234932;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854923829547;0.0246105473289431;0.904717282258644;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303070800446;0.334131246143101;0.0246105473289431;0.936509555768586;0.999931570293232;0.242394297622851;0.0260448805768004;0.0246105473289431;0.0246105473289431;0.91732215407914;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409765876460224;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa34";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;17.155709888278;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.89215797633122;0.0246105473289431;0.0246105473289431;0.999433923917852;0.0246105473289431;0.0246105473289431;0.943923408821132;0.988300128243242;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999332203891496;0.739186306575908;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.991779732859017;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705651901194;0.563561884096283;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757304843794;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.907655809531279;0.0374130957725649;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.852241188932019;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.876010923580937;0.0246105473289431;0.0755369385441432;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854927711441;0.0246105473289431;0.904717286694263;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303071319507;0.334131259051128;0.0246105473289431;0.936123321103182;0.999931572021408;0.242394364421514;0.0258459287826747;0.0246105473289431;0.0246105473289431;0.914614938834598;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409768900964051;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa35";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;17.5543180202606;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.897605296823589;0.0246105473289431;0.0246105473289431;0.999420008175604;0.0246105473289431;0.0246105473289431;0.942641022677056;0.992048002664084;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999480389357068;0.736634467767858;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.987681844842927;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705658879589;0.456146032392771;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757306181075;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.906199842333161;0.0346721384483015;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.84659549746827;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.885807800111294;0.0246105473289431;0.0611180687742338;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854930015798;0.0246105473289431;0.904717289736807;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303071628243;0.334131263541598;0.0246105473289431;0.935678728115549;0.999931573617283;0.242394387680272;0.0256597343950054;0.0246105473289431;0.0246105473289431;0.912120792885198;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409771690791592;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa36";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;17.9529261522432;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.901358316426497;0.0246105473289431;0.0246105473289431;0.999403604909375;0.0246105473289431;0.0246105473289431;0.941211645142188;0.994922083172063;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999592794447147;0.733443781214585;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.981884776763781;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.58970566031384;0.348354562132908;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757306899918;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.903950489958134;0.0321873224338145;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.839021462377845;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.893608937204535;0.0246105473289431;0.0496108474657085;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854931255253;0.0246105473289431;0.904717291959448;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303071795041;0.334131262146385;0.0246105473289431;0.935133343497709;0.999931575135579;0.242394380496281;0.025480180622007;0.0246105473289431;0.0246105473289431;0.909749824029835;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409774342675493;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa37";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;18.3515342842258;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.903915359810164;0.0246105473289431;0.0246105473289431;0.99937986190429;0.0246105473289431;0.0246105473289431;0.939625581292942;0.996973450533105;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999675820950612;0.729341289509118;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.974084166895731;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705655739602;0.250954194225705;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757306996961;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.899714100217531;0.0300305317789255;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.828561163342469;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.899294633994055;0.0246105473289431;0.0408943714087164;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854931424118;0.0246105473289431;0.904717293432621;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303071819259;0.334131254211084;0.0246105473289431;0.9344439476574;0.99993157654263;0.242394339484592;0.0253114561208442;0.0246105473289431;0.0246105473289431;0.907338234687552;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409776797872312;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa38";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;18.7501424162085;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.905691911468753;0.0246105473289431;0.0246105473289431;0.999351959510446;0.0246105473289431;0.0246105473289431;0.937980191801751;0.998340172235193;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999740571090323;0.724716648925553;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.964986071748144;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705638194055;0.175346712565637;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757305727926;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.891610365906768;0.0283818802563458;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.815813912414135;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.903038396108902;0.0246105473289431;0.0349337893593745;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854929240665;0.0246105473289431;0.904717292794806;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303071529926;0.334131233341417;0.0246105473289431;0.93368512054184;0.999931577717909;0.242394231569462;0.0251671412720266;0.0246105473289431;0.0246105473289431;0.903808220722319;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409778842882398;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa39";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;19.1487505481911;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.907030602775652;0.0246105473289431;0.0246105473289431;0.999317797154105;0.0246105473289431;0.0246105473289431;0.936098559917669;0.999161199354765;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.99978625623143;0.718666579887655;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.954141140158792;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705615122943;0.117277234715803;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757303821388;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.875339677268805;0.0270449489013461;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.797690533525332;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.905570524801117;0.0246105473289431;0.0307382307374741;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.106854925959535;0.0246105473289431;0.904717291508726;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303071094346;0.334131206078786;0.0246105473289431;0.932724776338907;0.999931578769626;0.242394090588054;0.0250352991954041;0.0246105473289431;0.0246105473289431;0.893808926132217;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409780669616855;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa40";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;19.5473586801737;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.908170854410741;0.0246105473289431;0.0246105473289431;0.99927742252601;0.0246105473289431;0.0246105473289431;0.934179255988667;0.999617198979557;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999821774254699;0.711829555263525;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.943284167384959;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705578609992;0.0791466703706485;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757300504933;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.847263212905293;0.0261254489469001;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.77532455616971;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.907335927508814;0.0246105473289431;0.028138763478455;0.0246105473289656;0.0246105473289431;0.0246105473289431;0.106854920250624;0.0246105473289431;0.904717288083616;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303070335185;0.334131165309857;0.0246105473289431;0.93167815510508;0.999931579589909;0.242393879744921;0.0249287633015383;0.0246105473289431;0.0246105473289431;0.866487143415803;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409782086537915;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa41";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;19.9459668121564;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.909271205648883;0.0246105473289431;0.0246105473289431;0.999228185082019;0.0246105473289431;0.0246105473289431;0.93219759402663;0.999843494778438;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999848305988077;0.703906392730343;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.933017647735646;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705530864744;0.0551330180936755;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.12675729601319;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.803135784367723;0.0255067718688112;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.747196673251176;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908874368884603;0.0246105473289431;0.0265590108450877;0.0246105474171571;0.0246105473289431;0.0246105473289431;0.106854912517999;0.0246105473289431;0.904717282972942;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.90830306930635;0.334131113001526;0.0246105473289431;0.93051361466324;0.999931580224554;0.242393609214365;0.0248429382599075;0.0246105473289431;0.0246105473289431;0.807230925084087;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409783174543883;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa42";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;20.344574944139;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.910430562557378;0.0246105473289431;0.0246105473289431;0.999165608134127;0.0246105473289431;0.0246105473289431;0.930085982816664;0.999943029031565;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999867017022004;0.694405371225397;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.923765042870378;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705474108454;0.0406392376239032;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757290580713;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.739708425830888;0.025102462618967;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.710920294524267;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.910524158213736;0.0246105473289431;0.0256257154370929;0.0246108635522452;0.0246105473289431;0.0246105473289431;0.106854903165616;0.0246105473289431;0.904717276668441;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303068061753;0.334131051032438;0.0246105473289431;0.929173597594482;0.999931580710696;0.24239328871441;0.0247740521661761;0.0246105473289431;0.0246105473289431;0.706122647887473;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409783999333042;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa43";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;20.7431830761216;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.91169548499438;0.0246105473289431;0.0246105473289431;0.999094138015167;0.0246105473289431;0.0246105473289431;0.927995023841654;0.999982036117551;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999881912382354;0.684077380821132;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.916494367820003;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705403443493;0.0327589565591244;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757283696089;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.661508825599745;0.0248713847702321;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.669262535332802;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.91241857765157;0.0246105473289431;0.0251244356989974;0.0256727243004455;0.0246105473289431;0.0246105473289431;0.106854891312726;0.0246105473289431;0.904717268096871;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303066483863;0.334130975255727;0.0246105473289431;0.927788827038785;0.999931579998639;0.242392896796335;0.0247237060090857;0.0246105473289431;0.0246105473289431;0.577946658232929;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409782672481166;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa44";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;21.1417912081042;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.913097267492719;0.0246105473289431;0.0246105473289431;0.999004316810314;0.0246105473289431;0.0246105473289431;0.925817280369562;0.999995042282553;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999890805672371;0.671672811393335;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.910758208427305;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705325535687;0.0284563175400838;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.126757276028377;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.569817512227394;0.0247368379796153;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.617265715849697;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.914684222415448;0.0246105473289431;0.0248525279281288;0.0792026503030455;0.0246105473289431;0.0246105473289431;0.106854878111503;0.0246105473289431;0.904717258646911;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.90830306472637;0.334130891390153;0.0246105473289431;0.926212766030662;0.999931527813564;0.242392463031789;0.0246856261861969;0.0246105473289431;0.0246105473289431;0.437568634784851;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409692819122525;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"SynthPoint5968Aa45";2568242;1195103;"SyntheticPoint";"Aare";0.3025115;21.5403993400869;-1.005403;2;0.6;485.2867;0.05201025;4.925474;0.914657287869269;0.0246105473289431;0.0246105473289431;0.998896111197395;0.0246105473289431;0.0246105473289431;0.923662295174393;0.999998832688445;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.999896235389993;0.657867324048552;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.905935056204194;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.589705236646623;0.0263189365938892;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.12675726721787;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.474923288812289;0.0246680478079107;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.558800272855086;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.91735842864309;0.0246105473289431;0.0247179195739092;0.160200246575267;0.0246105473289431;0.0246105473289431;0.106854862942507;0.0246105473289431;0.904717247514326;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.908303062706648;0.334130796358775;0.0246105473289431;0.924559276494224;0.999931445592745;0.242391971509653;0.0246590678362137;0.0246105473289431;0.0246105473289431;0.311881097798353;0.0246105473289431;0.0246105473289431;0.0246105473289431;0.0409551260890042;0.0246105473289431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
